Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Retail_Sales_People,Product_ID,Category,Sub_Category,Product_Name,Returned,Sales,Quantity,Discount,Profit,latitude,longitude
1631,CA-2016-106530,2016-08-05,2016-08-05,Same Day,CL-12565,Clay Ludtke,Consumer,United States,Cleveland,Ohio,44105,East,Chuck Magee,OFF-ST-10002011,Office Supplies,Storage,Smead Adjustable Mobile File Trolley with Lockable Top,Not,1006.06,3,0.2,88.03,41.4996574,-81.6936772
1632,CA-2016-106530,2016-08-05,2016-08-05,Same Day,CL-12565,Clay Ludtke,Consumer,United States,Cleveland,Ohio,44105,East,Chuck Magee,OFF-PA-10002986,Office Supplies,Paper,Xerox 1898,Not,10.69,2,0.2,3.74,41.4996574,-81.6936772
1633,CA-2016-106530,2016-08-05,2016-08-05,Same Day,CL-12565,Clay Ludtke,Consumer,United States,Cleveland,Ohio,44105,East,Chuck Magee,OFF-PA-10004451,Office Supplies,Paper,Xerox 222,Not,10.37,2,0.2,3.63,41.4996574,-81.6936772
1634,CA-2016-106530,2016-08-05,2016-08-05,Same Day,CL-12565,Clay Ludtke,Consumer,United States,Cleveland,Ohio,44105,East,Chuck Magee,OFF-ST-10000649,Office Supplies,Storage,Hanging Personal Folder File,Not,25.12,2,0.2,1.57,41.4996574,-81.6936772
1635,CA-2016-106530,2016-08-05,2016-08-05,Same Day,CL-12565,Clay Ludtke,Consumer,United States,Cleveland,Ohio,44105,East,Chuck Magee,TEC-AC-10001465,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,Not,58.11,2,0.2,7.26,41.4996574,-81.6936772
1636,CA-2014-168984,2014-11-26,2014-11-26,Standard Class,NW-18400,Natalie Webber,Consumer,United States,Tigard,Oregon,97224,West,Anna Andreadi,OFF-PA-10001166,Office Supplies,Paper,Xerox 2,Not,15.55,3,0.2,5.44,45.4307473,-122.771933
1637,CA-2014-168984,2014-11-26,2014-11-26,Standard Class,NW-18400,Natalie Webber,Consumer,United States,Tigard,Oregon,97224,West,Anna Andreadi,OFF-ST-10001097,Office Supplies,Storage,Office Impressions Heavy Duty Welded Shelving &amp; Multimedia Storage Drawers,Not,669.08,5,0.2,-167.27,45.4307473,-122.771933
1638,CA-2014-168984,2014-11-26,2014-11-26,Standard Class,NW-18400,Natalie Webber,Consumer,United States,Tigard,Oregon,97224,West,Anna Andreadi,TEC-PH-10000038,Technology,Phones,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,Not,438.34,4,0.2,-87.67,45.4307473,-122.771933
1639,CA-2016-157266,2016-05-26,2016-05-26,Standard Class,TB-21280,Toby Braunhardt,Consumer,United States,Washington,District of Columbia,20016,East,Chuck Magee,OFF-PA-10002689,Office Supplies,Paper,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),Not,19.44,3,0.0,9.33,38.8950368,-77.0365427
1640,CA-2016-157266,2016-05-26,2016-05-26,Standard Class,TB-21280,Toby Braunhardt,Consumer,United States,Washington,District of Columbia,20016,East,Chuck Magee,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,Not,9.64,2,0.0,4.43,38.8950368,-77.0365427
1642,CA-2016-157266,2016-05-26,2016-05-26,Standard Class,TB-21280,Toby Braunhardt,Consumer,United States,Washington,District of Columbia,20016,East,Chuck Magee,FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,Not,41.37,3,0.0,17.38,38.8950368,-77.0365427
1643,US-2014-134712,2014-11-29,2014-11-29,Standard Class,BS-11380,Bill Stewart,Corporate,United States,Skokie,Illinois,60076,Central,Kelly Williams,OFF-FA-10003112,Office Supplies,Fasteners,Staples,Not,12.62,2,0.2,3.95,42.0262972,-87.7521069
1644,CA-2015-111829,2015-03-19,2015-03-20,First Class,FH-14365,Fred Hopkins,Corporate,United States,Seattle,Washington,98115,West,Anna Andreadi,OFF-ST-10000142,Office Supplies,Storage,Deluxe Rollaway Locking File with Drawer,Not,1247.64,3,0.0,349.34,47.6038321,-122.330062
1645,CA-2015-111829,2015-03-19,2015-03-20,First Class,FH-14365,Fred Hopkins,Corporate,United States,Seattle,Washington,98115,West,Anna Andreadi,TEC-CO-10001766,Technology,Copiers,Canon PC940 Copier,Not,3149.93,7,0.0,1480.47,47.6038321,-122.330062
1646,CA-2015-111829,2015-03-19,2015-03-20,First Class,FH-14365,Fred Hopkins,Corporate,United States,Seattle,Washington,98115,West,Anna Andreadi,OFF-PA-10004359,Office Supplies,Paper,Multicolor Computer Printout Paper,Not,209.7,2,0.0,100.66,47.6038321,-122.330062
1647,CA-2015-105221,2015-01-11,2015-03-11,First Class,VM-21685,Valerie Mitchum,Home Office,United States,Philadelphia,Pennsylvania,19140,East,Chuck Magee,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,Not,35.36,2,0.2,-3.09,39.9527237,-75.1635262
1649,CA-2015-120341,2015-09-26,2015-09-29,Second Class,SF-20200,Sarah Foster,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Chuck Magee,OFF-BI-10004224,Office Supplies,Binders,Catalog Binders with Expanding Posts,Not,121.1,6,0.7,-100.92,39.9527237,-75.1635262
1650,CA-2015-120341,2015-09-26,2015-09-29,Second Class,SF-20200,Sarah Foster,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Chuck Magee,TEC-PH-10003357,Technology,Phones,Grandstream GXP2100 Mainstream Business Phone,Not,45.89,1,0.4,-9.18,39.9527237,-75.1635262
1651,CA-2014-135699,2014-08-29,2014-08-29,Same Day,HH-15010,Hilary Holden,Corporate,United States,San Francisco,California,94110,West,Anna Andreadi,OFF-PA-10004475,Office Supplies,Paper,Xerox 1940,Yes,109.92,2,0.0,53.86,37.7792588,-122.4193286
1652,CA-2014-135699,2014-08-29,2014-08-29,Same Day,HH-15010,Hilary Holden,Corporate,United States,San Francisco,California,94110,West,Anna Andreadi,OFF-PA-10003001,Office Supplies,Paper,Xerox 1986,Yes,13.36,2,0.0,6.41,37.7792588,-122.4193286
1653,US-2017-132444,2017-11-18,2017-11-21,First Class,CD-12280,Christina DeMoss,Consumer,United States,Seattle,Washington,98105,West,Anna Andreadi,OFF-ST-10003442,Office Supplies,Storage,Eldon Portable Mobile Manager,Not,169.68,6,0.0,45.81,47.6038321,-122.330062
1654,US-2017-132444,2017-11-18,2017-11-21,First Class,CD-12280,Christina DeMoss,Consumer,United States,Seattle,Washington,98105,West,Anna Andreadi,TEC-AC-10003832,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,Not,132.52,4,0.0,54.33,47.6038321,-122.330062
1655,US-2017-132444,2017-11-18,2017-11-21,First Class,CD-12280,Christina DeMoss,Consumer,United States,Seattle,Washington,98105,West,Anna Andreadi,OFF-FA-10000611,Office Supplies,Fasteners,Binder Clips by OIC,Not,2.96,2,0.0,1.42,47.6038321,-122.330062
1656,US-2017-132444,2017-11-18,2017-11-21,First Class,CD-12280,Christina DeMoss,Consumer,United States,Seattle,Washington,98105,West,Anna Andreadi,OFF-BI-10001116,Office Supplies,Binders,Wilson Jones 1&quot;&quot;&quot;&quot; Hanging DublLock Ring Binders,Not,8.45,2,0.2,2.96,47.6038321,-122.330062
1657,US-2017-132444,2017-11-18,2017-11-21,First Class,CD-12280,Christina DeMoss,Consumer,United States,Seattle,Washington,98105,West,Anna Andreadi,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,Not,95.94,3,0.0,9.59,47.6038321,-122.330062
1659,CA-2017-161809,2017-01-20,2017-01-26,Standard Class,TH-21100,Thea Hendricks,Consumer,United States,Los Angeles,California,90045,West,Anna Andreadi,TEC-PH-10004922,Technology,Phones,RCA Visys Integrated PBX 8-Line Router,Not,160.78,3,0.2,10.05,34.0536909,-118.242766
1661,CA-2017-127285,2017-10-30,2017-10-30,Standard Class,MM-18055,Michelle Moray,Consumer,United States,Seattle,Washington,98115,West,Anna Andreadi,OFF-BI-10002072,Office Supplies,Binders,Cardinal Slant-D Ring Binders,Not,13.9,2,0.2,5.21,47.6038321,-122.330062
1662,CA-2017-144526,2017-04-30,2017-06-05,Standard Class,QJ-19255,Quincy Jones,Corporate,United States,Philadelphia,Pennsylvania,19143,East,Chuck Magee,TEC-PH-10002549,Technology,Phones,Polycom SoundPoint IP 450 VoIP phone,Not,677.58,5,0.4,-158.1,39.9527237,-75.1635262
1663,CA-2017-144526,2017-04-30,2017-06-05,Standard Class,QJ-19255,Quincy Jones,Corporate,United States,Philadelphia,Pennsylvania,19143,East,Chuck Magee,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,Not,13.9,3,0.7,-9.26,39.9527237,-75.1635262
1664,CA-2016-128531,2016-11-24,2016-11-26,Second Class,NS-18505,Neola Schneider,Consumer,United States,Dallas,Texas,75217,Central,Kelly Williams,OFF-ST-10001325,Office Supplies,Storage,Sterilite Officeware Hinged File Box,Not,41.92,5,0.2,3.67,32.7762719,-96.7968559
1665,CA-2016-128531,2016-11-24,2016-11-26,Second Class,NS-18505,Neola Schneider,Consumer,United States,Dallas,Texas,75217,Central,Kelly Williams,TEC-AC-10002049,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard,Not,297.58,3,0.2,-7.44,32.7762719,-96.7968559
1666,CA-2016-128531,2016-11-24,2016-11-26,Second Class,NS-18505,Neola Schneider,Consumer,United States,Dallas,Texas,75217,Central,Kelly Williams,OFF-FA-10002676,Office Supplies,Fasteners,Colored Push Pins,Not,4.34,3,0.2,0.87,32.7762719,-96.7968559
1667,CA-2016-128531,2016-11-24,2016-11-26,Second Class,NS-18505,Neola Schneider,Consumer,United States,Dallas,Texas,75217,Central,Kelly Williams,TEC-AC-10003023,Technology,Accessories,Logitech G105 Gaming Keyboard,Not,94.99,2,0.2,-2.37,32.7762719,-96.7968559
1668,CA-2016-128531,2016-11-24,2016-11-26,Second Class,NS-18505,Neola Schneider,Consumer,United States,Dallas,Texas,75217,Central,Kelly Williams,OFF-PA-10000167,Office Supplies,Paper,Xerox 1925,Not,74.35,3,0.2,23.24,32.7762719,-96.7968559
1670,US-2015-157154,2015-10-01,2015-10-01,Standard Class,MM-17920,Michael Moore,Consumer,United States,New York City,New York,10011,East,Chuck Magee,FUR-TA-10001889,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table,Not,1018.1,4,0.4,-373.3,40.7127281,-74.0060152
1671,CA-2017-159457,2017-10-19,2017-10-26,Standard Class,RD-19480,Rick Duston,Consumer,United States,Houston,Texas,77095,Central,Kelly Williams,TEC-PH-10002185,Technology,Phones,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,Not,16.68,3,0.2,5.21,29.7589382,-95.3676974
1672,CA-2016-107615,2016-03-22,2016-03-25,First Class,RB-19645,Robert Barroso,Corporate,United States,North Las Vegas,Nevada,89031,West,Anna Andreadi,TEC-AC-10001013,Technology,Accessories,Logitech ClearChat Comfort/USB Headset H390,Not,58.58,2,0.0,19.33,36.2005843,-115.121584
1673,CA-2017-111647,2017-03-07,2017-07-07,Standard Class,RD-19585,Rob Dowd,Consumer,United States,Plano,Texas,75023,Central,Kelly Williams,TEC-PH-10002726,Technology,Phones,netTALK DUO VoIP Telephone Service,Not,167.97,4,0.2,62.99,33.0136764,-96.6925096
1675,CA-2015-143077,2015-09-17,2015-09-21,Standard Class,SF-20965,Sylvia Foulston,Corporate,United States,Houston,Texas,77041,Central,Kelly Williams,FUR-FU-10003535,Furniture,Furnishings,Howard Miller Distant Time Traveler Alarm Clock,Not,21.94,2,0.6,-10.42,29.7589382,-95.3676974
1676,CA-2015-143077,2015-09-17,2015-09-21,Standard Class,SF-20965,Sylvia Foulston,Corporate,United States,Houston,Texas,77041,Central,Kelly Williams,OFF-BI-10000088,Office Supplies,Binders,GBC Imprintable Covers,Not,6.59,3,0.8,-10.21,29.7589382,-95.3676974
1677,CA-2016-122728,2016-05-18,2016-05-24,Standard Class,EB-13930,Eric Barreto,Consumer,United States,San Francisco,California,94110,West,Anna Andreadi,OFF-ST-10000604,Office Supplies,Storage,Home/Office Personal File Carts,Not,104.28,3,0.0,26.07,37.7792588,-122.4193286
1678,CA-2016-122728,2016-05-18,2016-05-24,Standard Class,EB-13930,Eric Barreto,Consumer,United States,San Francisco,California,94110,West,Anna Andreadi,OFF-PA-10004040,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),Not,17.94,3,0.0,8.79,37.7792588,-122.4193286
1679,CA-2014-122882,2014-07-09,2014-09-13,Standard Class,SB-20290,Sean Braxton,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Chuck Magee,OFF-ST-10002344,Office Supplies,Storage,Carina 42&quot;&quot;&quot;&quot;Hx23 3/4&quot;&quot;&quot;&quot;W Media Storage Unit,Not,64.78,1,0.2,-14.58,39.9527237,-75.1635262
1680,CA-2014-122882,2014-07-09,2014-09-13,Standard Class,SB-20290,Sean Braxton,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Chuck Magee,TEC-PH-10003589,Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,Not,32.38,3,0.4,4.32,39.9527237,-75.1635262
1681,CA-2014-122882,2014-07-09,2014-09-13,Standard Class,SB-20290,Sean Braxton,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Chuck Magee,FUR-FU-10000758,Furniture,Furnishings,DAX Natural Wood-Tone Poster Frame,Not,42.37,2,0.2,8.47,39.9527237,-75.1635262
1682,CA-2014-122882,2014-07-09,2014-09-13,Standard Class,SB-20290,Sean Braxton,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Chuck Magee,TEC-MA-10004679,Technology,Machines,StarTech.com 10/100 VDSL2 Ethernet Extender Kit,Not,399.54,4,0.7,-559.36,39.9527237,-75.1635262
1683,US-2016-101497,2016-09-29,2016-09-29,Second Class,PS-18760,Pamela Stobb,Consumer,United States,Los Angeles,California,90008,West,Anna Andreadi,OFF-PA-10000176,Office Supplies,Paper,Xerox 1887,Not,18.97,1,0.0,9.11,0.0,0.0
1686,CA-2017-149489,2017-04-24,2017-04-27,First Class,DK-12835,Damala Kotsonis,Corporate,United States,Philadelphia,Pennsylvania,19143,East,Chuck Magee,OFF-BI-10002813,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,Not,1.19,2,0.7,-0.99,39.9527237,-75.1635262
1687,CA-2017-149489,2017-04-24,2017-04-27,First Class,DK-12835,Damala Kotsonis,Corporate,United States,Philadelphia,Pennsylvania,19143,East,Chuck Magee,OFF-BI-10002414,Office Supplies,Binders,GBC ProClick Spines for 32-Hole Punch,Not,7.52,2,0.7,-5.76,39.9527237,-75.1635262
1688,CA-2017-143798,2017-10-12,2017-12-12,First Class,AW-10840,Anthony Witt,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Chuck Magee,OFF-PA-10000788,Office Supplies,Paper,Xerox 210,Not,10.37,2,0.2,3.63,39.9527237,-75.1635262
1689,CA-2017-143798,2017-10-12,2017-12-12,First Class,AW-10840,Anthony Witt,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Chuck Magee,FUR-FU-10004306,Furniture,Furnishings,Electrix Halogen Magnifier Lamp,Not,310.88,2,0.2,23.32,39.9527237,-75.1635262
1690,CA-2014-142839,2014-08-16,2014-08-20,Standard Class,TS-21610,Troy Staebel,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Chuck Magee,FUR-TA-10001539,Furniture,Tables,Chromcraft Rectangular Conference Tables,Not,853.09,6,0.4,-227.49,39.9527237,-75.1635262
1692,CA-2017-129833,2017-09-12,2017-12-15,Standard Class,HF-14995,Herbert Flentye,Consumer,United States,Indianapolis,Indiana,46203,Central,Kelly Williams,OFF-BI-10004182,Office Supplies,Binders,Economy Binders,Not,10.4,5,0.0,5.1,39.7683331,-86.1583502
1693,US-2016-154361,2016-03-14,2016-03-19,Standard Class,HZ-14950,Henia Zydlo,Consumer,United States,Columbus,Ohio,43229,East,Chuck Magee,FUR-FU-10004020,Furniture,Furnishings,Advantus Panel Wall Acrylic Frame,Not,21.88,5,0.2,6.29,39.9622601,-83.0007065
1694,US-2016-158708,2016-06-26,2016-06-29,Second Class,AB-10255,Alejandro Ballentine,Home Office,United States,Plano,Texas,75023,Central,Kelly Williams,TEC-AC-10003133,Technology,Accessories,Memorex Mini Travel Drive 4 GB USB 2.0 Flash Drive,Not,13.62,2,0.2,3.57,33.0136764,-96.6925096
1695,CA-2015-156335,2015-09-25,2015-09-28,Second Class,PO-19195,Phillina Ober,Home Office,United States,Bayonne,New Jersey,7002,East,Chuck Magee,TEC-AC-10002006,Technology,Accessories,Memorex Micro Travel Drive 16 GB,Not,63.96,4,0.0,19.83,43.4945144,-1.4736657
1696,CA-2015-156335,2015-09-25,2015-09-28,Second Class,PO-19195,Phillina Ober,Home Office,United States,Bayonne,New Jersey,7002,East,Chuck Magee,OFF-BI-10003314,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,Not,14.46,3,0.0,7.09,43.4945144,-1.4736657
1697,CA-2015-156335,2015-09-25,2015-09-28,Second Class,PO-19195,Phillina Ober,Home Office,United States,Bayonne,New Jersey,7002,East,Chuck Magee,TEC-PH-10002726,Technology,Phones,netTALK DUO VoIP Telephone Service,Not,104.98,2,0.0,52.49,43.4945144,-1.4736657
1698,CA-2015-148376,2015-12-27,2015-12-31,Standard Class,AG-10900,Arthur Gainer,Consumer,United States,Los Angeles,California,90008,West,Anna Andreadi,OFF-AP-10000240,Office Supplies,Appliances,Belkin F9G930V10-GRY 9 Outlet Surge,Not,106.96,2,0.0,31.02,0.0,0.0
1699,CA-2015-148376,2015-12-27,2015-12-31,Standard Class,AG-10900,Arthur Gainer,Consumer,United States,Los Angeles,California,90008,West,Anna Andreadi,OFF-LA-10002381,Office Supplies,Labels,Avery 497,Not,21.56,7,0.0,10.35,34.0536909,-118.242766
1700,CA-2014-135657,2014-03-06,2014-07-06,Second Class,SC-20725,Steven Cartwright,Consumer,United States,Seattle,Washington,98115,West,Anna Andreadi,FUR-TA-10004086,Furniture,Tables,KI Adjustable-Height Table,Yes,515.88,6,0.0,113.49,47.6038321,-122.330062
1701,CA-2015-114069,2015-07-13,2015-07-15,Second Class,ND-18370,Natalie DeCherney,Consumer,United States,New York City,New York,10035,East,Chuck Magee,OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding Combs,Not,11.81,2,0.2,4.28,40.7127281,-74.0060152
1702,CA-2015-114069,2015-07-13,2015-07-15,Second Class,ND-18370,Natalie DeCherney,Consumer,United States,New York City,New York,10035,East,Chuck Magee,FUR-CH-10000595,Furniture,Chairs,Safco Contoured Stacking Chairs,Not,1931.04,9,0.1,321.84,40.7127281,-74.0060152
1703,CA-2015-114069,2015-07-13,2015-07-15,Second Class,ND-18370,Natalie DeCherney,Consumer,United States,New York City,New York,10035,East,Chuck Magee,OFF-PA-10000349,Office Supplies,Paper,Easy-staple paper,Not,9.96,2,0.0,4.68,40.7127281,-74.0060152
1704,CA-2014-139857,2014-02-02,2014-06-02,Standard Class,CD-12790,Cynthia Delaney,Home Office,United States,San Diego,California,92037,West,Anna Andreadi,OFF-FA-10001843,Office Supplies,Fasteners,Staples,Not,12.35,5,0.0,5.8,32.7174202,-117.162772
1706,CA-2015-100545,2015-11-22,2015-11-26,Standard Class,IM-15070,Irene Maddox,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Chuck Magee,OFF-BI-10003638,Office Supplies,Binders,GBC Durable Plastic Covers,Not,11.61,2,0.7,-9.29,39.9527237,-75.1635262
1707,CA-2017-123491,2017-10-30,2017-10-30,Standard Class,JK-15205,Jamie Kunitz,Consumer,United States,San Francisco,California,94122,West,Anna Andreadi,OFF-LA-10003077,Office Supplies,Labels,Avery 500,Yes,43.86,6,0.0,20.61,37.7792588,-122.4193286
1708,CA-2017-123491,2017-10-30,2017-10-30,Standard Class,JK-15205,Jamie Kunitz,Consumer,United States,San Francisco,California,94122,West,Anna Andreadi,TEC-PH-10003505,Technology,Phones,Geemarc AmpliPOWER60,Yes,148.48,2,0.2,16.7,37.7792588,-122.4193286
1711,CA-2017-123491,2017-10-30,2017-10-30,Standard Class,JK-15205,Jamie Kunitz,Consumer,United States,San Francisco,California,94122,West,Anna Andreadi,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,Yes,19.9,5,0.0,6.57,37.7792588,-122.4193286
1713,CA-2015-145401,2015-01-30,2015-04-02,Standard Class,JP-15520,Jeremy Pistek,Consumer,United States,Houston,Texas,77070,Central,Kelly Williams,OFF-PA-10004405,Office Supplies,Paper,Rediform Voice Mail Log Books,Not,14.3,6,0.2,5.01,29.7589382,-95.3676974
1714,US-2017-124968,2017-08-09,2017-09-13,Second Class,MM-18055,Michelle Moray,Consumer,United States,Chicago,Illinois,60610,Central,Kelly Williams,FUR-TA-10004289,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,Not,765.63,7,0.5,-566.56,41.8755616,-87.6244212
1715,CA-2017-104003,2017-07-10,2017-10-13,Standard Class,DC-13285,Debra Catini,Consumer,United States,San Francisco,California,94110,West,Anna Andreadi,FUR-BO-10003965,Furniture,Bookcases,O&apos;Sullivan Manor Hill 2-Door Library in Brianna Oak,Not,307.67,2,0.15,-14.48,37.7792588,-122.4193286
1716,CA-2016-154788,2016-04-30,2016-04-30,Standard Class,JL-15835,John Lee,Consumer,United States,New York City,New York,10011,East,Chuck Magee,OFF-BI-10003314,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,Not,7.71,2,0.2,2.8,40.7127281,-74.0060152
1717,CA-2016-169943,2016-05-19,2016-05-24,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,New York City,New York,10011,East,Chuck Magee,OFF-AP-10001563,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,Not,242.9,5,0.0,70.44,40.7127281,-74.0060152
1718,CA-2016-169943,2016-05-19,2016-05-24,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,New York City,New York,10011,East,Chuck Magee,OFF-ST-10004123,Office Supplies,Storage,Safco Industrial Wire Shelving System,Not,454.9,5,0.0,0.0,40.7127281,-74.0060152
1719,CA-2016-169943,2016-05-19,2016-05-24,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,New York City,New York,10011,East,Chuck Magee,FUR-FU-10002088,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,Not,35.92,4,0.0,15.09,40.7127281,-74.0060152
